molecule_chembl_id,kinase,IC50,units,canonical_smiles,pIC50
CHEMBL2103840,CDK1,72.0,nM,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12,7.142667503568731
CHEMBL82251,CDK2,72.0,nM,CCc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,7.142667503568731
CHEMBL1080740,CDK2,72.0,nM,Cc1n[nH]c2ccc(-c3nnc(NC[C@@H](N)Cc4ccc(Cl)cc4)s3)cc12,7.142667503568731
CHEMBL6020172,CDK9,72.0,nM,Fc1cccc(Cn2cnc3ccc(-c4cc(NCCNc5ccccn5)ncc4Cl)cc32)c1,7.142667503568731
CHEMBL3641982,CDK4,72.0,nM,C[C@H](O)Cn1c2cnccc2c2cnc(Nc3ccc(N4CC[C@@H](O)C4)cn3)nc21,7.142667503568731
CHEMBL1087281,CDK2,72.0,nM,Cc1n[nH]c2ccc(-c3nnc(NC[C@@H](N)Cc4ccccc4)s3)cc12,7.142667503568731
CHEMBL3648101,CDK1,72.0,nM,CC(O)CSc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br,7.142667503568731
CHEMBL3959178,CDK9,72.0,nM,CN1Cc2c(C3=C[C@H]4CC[C@@H](C3)N4CC(=O)N3CCC[C@H]3CO)[nH]c3nccc(c23)-c2cc(F)ccc21,7.142667503568731
CHEMBL1964250,CDK1,72.0,nM,COCCOCCOCCOCCNS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccc4ncsc4c32)cc1,7.142667503568731
CHEMBL5781074,CDK2,72.1,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc2n1C1CCC1,7.142064735280571
CHEMBL3691565,CDK4,72.5,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4C5CCC4CNC5)cn3)nc2n1C1CCCC1,7.139661993429006
CHEMBL5527858,CDK9,72.67,nM,CC(=O)Nc1ccc(CNc2nc(N3CCC[C@@H](O)C3)nc3c(C(C)C)cnn23)cc1,7.13864483980674
CHEMBL3680386,CDK4,72.8,nM,C[C@H]1CC[C@H](n2c3cnccc3c3cnc(Nc4ccc5c(n4)CCN(CCF)C5)nc32)CC1,7.137868620686962
CHEMBL4113920,CDK9,73.0,nM,CN1Cc2c(C3=C[C@H]4CC[C@@H](C3)N4CC(=O)N(C)C3CC(O)C3)[nH]c3nccc(c23)-c2cc(F)ccc21,7.136677139879544
CHEMBL3698697,CDK6,73.0,nM,O=S1(=O)CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)CC1,7.136677139879544
CHEMBL3973367,CDK2,73.0,nM,COc1cc(F)ccc1-c1nc(Nc2cc(F)c(F)c(CS(C)(=O)=NC#N)c2)ncc1F,7.136677139879544
CHEMBL3954215,CDK9,73.0,nM,CN1Cc2c(C3=CCN([C@H]4CC[C@H](CC(=O)O)CC4)CC3)[nH]c3ncc(F)c(c23)-c2ccccc21,7.136677139879544
CHEMBL3641983,CDK4,73.0,nM,CNC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C[C@@H](C)O)c4n3)nc2)CC1,7.136677139879544
CHEMBL3641935,CDK4,73.0,nM,C[C@H]1CN(c2ccc(Nc3ncc4c5ccncc5n([C@@H](C)CO)c4n3)nn2)CCN1,7.136677139879544
CHEMBL3668438,CDK9,73.0,nM,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CN(Cc4ccncc4)C3)cc12,7.136677139879544
CHEMBL5401951,CDK4,73.0,nM,COc1cc(/C=N/n2c(S)nnc2-c2c[nH]c3ccccc23)cc(OC)c1OC,7.136677139879544
CHEMBL3698680,CDK4,73.0,nM,CC(C)(CO)Cn1c2cnccc2c2cnc(Nc3ccc(N4CCNCC4)cn3)nc21,7.136677139879544
CHEMBL3702169,CDK4,73.0,nM,c1cncc(-c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)c1,7.136677139879544
CHEMBL445340,CDK9,73.0,nM,CC(C)C1CNC(=O)c2cc(-c3ccnc(N)n3)[nH]c21,7.136677139879544
CHEMBL526092,CDK9,73.0,nM,CCC1CNC(=O)c2cc(-c3ccnc(N)n3)[nH]c21,7.136677139879544
CHEMBL5983466,CDK2,73.1,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)CCN(C)C)C5)ncc3F)cc2n1C(C)(C)C,7.13608262304214
CHEMBL5813772,CDK1,73.2,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C)C5)ncc3F)cc2n1C(C)C,7.135488918941608
CHEMBL5926952,CDK9,74.0,nM,O=C(/C=C/c1ccncc1)Nc1cc(-c2ccc3ncn(Cc4cccc(F)c4)c3c2)c(Cl)cn1,7.130768280269024
CHEMBL1081439,CDK2,74.0,nM,N[C@H](CNc1nnc(-c2ccc3[nH]ncc3c2)s1)Cc1ccc(F)cc1,7.130768280269024
CHEMBL3641909,CDK4,74.0,nM,CN(C)C1CCN(c2ccc(Nc3ncc4c5ccncc5n(CCCO)c4n3)nc2)CC1,7.130768280269024
CHEMBL538195,CDK2,74.0,nM,Cn1nc(C(=O)NCCO)c2c1-c1nc(Nc3ccccc3)ncc1CC2,7.130768280269024
CHEMBL3668381,CDK9,74.0,nM,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCN(C(C)=O)C3)cc12,7.130768280269024
CHEMBL3691600,CDK4,74.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CC5CCC(C4)N5)cn3)nc2n1C(C)(C)C,7.130768280269024
CHEMBL5994825,CDK9,74.0,nM,O=C(Nc1cc(-c2ccc3ncn(Cc4cccc(F)c4)c3c2)c(Cl)cn1)c1cn[nH]c1,7.130768280269024
CHEMBL324577,CDK2,74.0,nM,NC(=O)c1ccc(CC(=O)Nc2cc(C3CC3)[nH]n2)cc1,7.130768280269024
CHEMBL272165,CDK1,74.0,nM,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(C(=O)NCc4ccncc4)cc32)cc1,7.130768280269024
CHEMBL271842,CDK2,74.0,nM,Nc1ccc2c(c1)/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,7.130768280269024
CHEMBL5770062,CDK6,74.0,nM,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4ccc(C5CCNCC5)c(C(F)(F)F)c4)ncc3F)cc21,7.130768280269024
CHEMBL5881472,CDK4,74.9,nM,Cc1nc2c(C(F)(F)F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc2n1C(C)C,7.125518182300533
CHEMBL5972036,CDK2,74.9,nM,C#CCN1CCCC1CN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1,7.125518182300533
CHEMBL2426380,CDK2,75.0,nM,O=C(NC(=S)Nc1ccc(F)cc1)c1cn(-c2ccccc2)nc1-c1ccccc1,7.1249387366083
CHEMBL4857987,CDK9,75.0,nM,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN(c4ccc(CC(=O)O)cc4)CC3)cc12,7.1249387366083
CHEMBL3641981,CDK4,75.0,nM,C[C@H](O)Cn1c2cnccc2c2cnc(Nc3ccc(N4CCN[C@@H](C)C4)cn3)nc21,7.1249387366083
CHEMBL3648091,CDK1,75.0,nM,CCOC(=O)N=S(C)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](C)[C@H](C)O)n2)cc1C,7.1249387366083
CHEMBL5411451,CDK6,75.0,nM,Cc1ccc(/C=N/n2c(S)nnc2-c2c[nH]c3ccccc23)cc1,7.1249387366083
CHEMBL392776,CDK2,75.0,nM,Cc1cc(N2CCCS2(=O)=O)c2oc(-c3ccc(O)c(Br)c3)c(O)c(=O)c2c1,7.1249387366083
CHEMBL2180862,CDK1,75.0,nM,O=C(Nc1ccccn1)Nc1cccc2c1C1CCCCN1C2=O,7.1249387366083
CHEMBL3668444,CDK9,75.0,nM,CN1CCC(c2cc3c(-c4nc(NCC5CCN(C(=O)OC(C)(C)C)C5)ccc4Cl)ccnc3[nH]2)CC1,7.1249387366083
CHEMBL3918837,CDK9,75.0,nM,CN1Cc2c(C3=CCN([C@H]4CC[C@H](C(=O)O)CC4)CC3)[nH]c3ncc(F)c(c23)-c2cc(F)ccc21,7.1249387366083
CHEMBL3668398,CDK9,75.0,nM,COc1ccc(F)cc1-c1ccnc2[nH]c(C3(O)CCNCC3)cc12,7.1249387366083
CHEMBL3691574,CDK4,75.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4C[C@@H]5C[C@H]4C[C@H]5O)cn3)nc2n1C1CCCC1,7.1249387366083
CHEMBL1964243,CDK2,75.0,nM,CC(=O)NS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccc4ncsc4c32)cc1,7.1249387366083
CHEMBL3958055,CDK9,75.0,nM,CN1Cc2c(-c3cccnc3)[nH]c3nccc(c23)-c2cc(F)ccc21,7.1249387366083
CHEMBL271594,CDK2,75.0,nM,CC(C)c1ccc2c(c1)NC(=O)/C2=N/Nc1ccc(S(N)(=O)=O)cc1,7.1249387366083
CHEMBL5596897,CDK2,75.6,nM,O=C(c1ccc([N+](=O)[O-])cc1)[C@H]1[C@H](c2cn(-c3ccccc3)nc2-c2ccccc2)[C@@H]2CC3CCCCC3N2[C@]12C(=O)Nc1ccc(Cl)cc12,7.121478204498794
CHEMBL3691606,CDK4,76.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CC5CCC(C4)N5)cn3)nc2n1C1CCCOC1,7.119186407719209
CHEMBL3891658,CDK9,76.0,nM,CN1Cc2c(C3=CCN(C4CC(C(=O)O)C4)CC3)[nH]c3ncc(F)c(c23)-c2cc(F)ccc21,7.119186407719209
CHEMBL3668443,CDK9,76.0,nM,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CN(CCO)C3)cc12,7.119186407719209
CHEMBL3691618,CDK4,76.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CC5CCC(CC4=O)N5)nn3)nc2n1C1CCCC1,7.119186407719209
CHEMBL3702242,CDK6,77.0,nM,CC[C@@H](C)n1c2cnccc2c2cnc(Nc3ccc(N4CCNC(C)(C)C4)cn3)nc21,7.113509274827518
CHEMBL409690,CDK1,77.0,nM,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(O)cc32)cc1,7.113509274827518
CHEMBL2403093,CDK1,77.0,nM,NC1CCC(Nc2nc(NCc3ccc(-c4cccc(F)c4)nc3)c3ncn(C4CCCC4)c3n2)CC1,7.113509274827518
CHEMBL3641979,CDK4,77.0,nM,C[C@H](O)Cn1c2cnccc2c2cnc(Nc3ccc(N4CCNCC4)cn3)nc21,7.113509274827518
CHEMBL310755,CDK2,77.0,nM,CCOc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,7.113509274827518
CHEMBL3668519,CDK9,77.0,nM,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCN(CC(=O)N4CC(O)C4)CC3)cc12,7.113509274827518
CHEMBL5949131,CDK6,77.0,nM,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4cccc(S(N)(=O)=O)c4)ncc3F)cc21,7.113509274827518
CHEMBL194495,CDK1,77.0,nM,CCOc1nc(Nc2ccc3[nH]cnc3c2)ncc1C(F)(F)F,7.113509274827518
CHEMBL3663767,CDK9,77.0,nM,COc1ccc(F)nc1-c1ccnc2[nH]c(C3CCNCC3)cc12,7.113509274827518
CHEMBL2035042,CDK2,77.0,nM,CN1C/C=C/CCn2ccc3ccc(cc32)-c2ccnc(n2)Nc2cccc(c2)C1,7.113509274827518
CHEMBL3663765,CDK9,77.0,nM,COc1ccc(Cl)cc1-c1ccnc2[nH]c(C3CCNCC3)cc12,7.113509274827518
CHEMBL3668546,CDK9,77.0,nM,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CC4CN(C(=O)CC#N)CC4C3)cc12,7.113509274827518
CHEMBL3691582,CDK4,77.0,nM,CN1CC2(C)CN(C(=O)c3ccc(Nc4ncc5cc(C(=O)N(C)C)n(C6CCCC6)c5n4)nc3)CC(C)(C1)C2O,7.113509274827518
CHEMBL5559108,CDK9,77.01,nM,CC[C@H](CO)Nc1nc(NCc2ccc(NC(=O)C3(F)CC3)cc2)n2ncc(C(C)C)c2n1,7.1134528766088945
CHEMBL1809191,CDK2,78.0,nM,CC(=O)N1CCN(c2ccc(Nc3nccc(-c4cnc5ccccn45)n3)cc2)CC1,7.107905397309519
CHEMBL3648091,CDK2,78.0,nM,CCOC(=O)N=S(C)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](C)[C@H](C)O)n2)cc1C,7.107905397309519
CHEMBL5778396,CDK1,78.0,nM,CN1CCN(S(=O)(=O)c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)C(=O)NC5O)cc2)CC1,7.107905397309519
CHEMBL3974363,CDK9,78.0,nM,CN1CCc2c(C3=CCN(S(C)(=O)=O)CC3)[nH]c3nccc(c23)-c2cc(F)ccc21,7.107905397309519
CHEMBL5887794,CDK9,78.0,nM,CC(CCN)Nc1cc(-c2ccc3ncn(Cc4cccc(F)c4)c3c2)c(Cl)cn1,7.107905397309519
CHEMBL3668555,CDK9,78.0,nM,COc1ccc(F)cc1-c1c(C#N)cnc2[nH]c(C3CCN(CC(=O)N4CCC[C@H]4CO)CC3)cc12,7.107905397309519
CHEMBL3668449,CDK9,78.0,nM,CN1CCC(c2cc3c(-c4nc(NCc5nnc[nH]5)ccc4Cl)ccnc3[nH]2)CC1,7.107905397309519
CHEMBL3668539,CDK9,78.0,nM,COCCS(=O)(=O)N1CC2C=C(c3cc4c(-c5cc(F)ccc5OC)ccnc4[nH]3)CC2C1,7.107905397309519
CHEMBL4463874,CDK2,78.2,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)CCNC(=N)N)C5)ncc3F)cc2n1C(C)C,7.106793246940152
CHEMBL5903034,CDK1,78.9,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)CB(O)O)C5)ncc3F)cc2n1C(C)C,7.102922996790579
CHEMBL5971879,CDK1,78.9,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN[C@H]5C)ncc3F)cc2n1C(C)(C)C,7.102922996790579
CHEMBL3899072,CDK9,79.0,nM,CN1Cc2c(C3=CCN(CC(=O)N4CC(O)C4)CC3)[nH]c3ncc(F)c(c23)-c2cc(F)ccc21,7.102372908709558
CHEMBL1081438,CDK2,79.0,nM,N[C@H](CNc1nnc(-c2ccc3[nH]nc(-c4ccccc4)c3c2)s1)Cc1cccc(C(F)(F)F)c1,7.102372908709558
CHEMBL3966523,CDK9,79.0,nM,CN1Cc2c(C3=CCN(C4CC(CC(=O)O)C4)CC3)[nH]c3ncc(F)c(c23)-c2cc(F)ccc21,7.102372908709558
CHEMBL3991935,CDK1,79.0,nM,CN1CC[C@@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@@H]1CO.Cl,7.102372908709558
CHEMBL3648099,CDK1,79.0,nM,C=S(N)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](C)CO)n2)cc1,7.102372908709558
CHEMBL3969723,CDK1,79.0,nM,CN1CC[C@@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@@H]1CO,7.102372908709558
CHEMBL5888788,CDK2,79.4,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CN(C)C)C5)ncc3F)cc2n1CC1CC1,7.100179497572904
CHEMBL6147673,CDK2,79.4,nM,CN1CCC(c2cc3c(-c4cnn(CC5CC5)c4)c(Cl)cnc3[nH]2)CC1,7.100179497572904
CHEMBL4756594,CDK9,79.8,nM,CC(C)N1c2cc(Nc3nccc(-c4cccc5cnccc45)n3)ccc2N(C)C(=O)[C@H]1C,7.09799710864927
CHEMBL5817708,CDK2,79.9,nM,CC1(C)CCc2nc3c(F)cc(-c4nc(Nc5ccc(CN6CCN(C(=O)CO)CC6)cn5)ncc4F)cc3n21,7.097453220686009
CHEMBL428690,CDK6,80.0,nM,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,7.096910013008056
CHEMBL3668508,CDK9,80.0,nM,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCC(N[C@@H](C(=O)O)C(C)C)CC3)cc12,7.096910013008056
CHEMBL3668479,CDK9,80.0,nM,Clc1ccc(OCc2cccnc2)nc1-c1ccnc2[nH]c(C3CCCNC3)cc12,7.096910013008056
CHEMBL525194,CDK4,80.0,nM,c1cnn2ncc(-c3ccnc(NC4CC4)n3)c2c1,7.096910013008056
CHEMBL3641910,CDK4,80.0,nM,C[C@H]1CN(c2ccc(Nc3ncc4c5ccncc5n(CCCO)c4n3)nc2)CCN1,7.096910013008056
CHEMBL3354188,CDK2,80.0,nM,COC1CCN(c2nccc(Nc3cc4c(ccn4C(C)C)cn3)n2)CC1,7.096910013008056
CHEMBL366734,CDK1,80.0,nM,CCn1cnc2c(Nc3cccc(Cl)c3)nc(N3CCC[C@@H]3CO)nc21,7.096910013008056
CHEMBL3655765,CDK9,80.0,nM,CC[C@H](Nc1nc(NCc2cccc(F)c2)c2ncn(C(C)C)c2n1)[C@@H](C)O,7.096910013008056
CHEMBL255255,CDK1,80.0,nM,O=C(Cc1ccccc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,7.096910013008056
CHEMBL419931,CDK2,80.0,nM,CC(C)n1cnc2c(NCc3ccccc3O)nc(NCCCO)nc21,7.096910013008056
CHEMBL6142455,CDK1,80.0,nM,Cc1ccc(O)c(C)c1-n1c(N)c(C(N)=O)c2c(=O)n(CC(F)F)c(C)nc21,7.096910013008056
CHEMBL255463,CDK1,80.0,nM,O=C(Cc1ccccc1Cl)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,7.096910013008056
CHEMBL365341,CDK2,80.0,nM,C[C@H](C(=O)Nc1cc(C2CC2)[nH]n1)c1ccc(N2CCCC2)cc1,7.096910013008056
CHEMBL141247,CDK2,80.0,nM,O=C(Nc1ccccn1)Nc1cccc2c1[C@H]1CCCN1C2=O,7.096910013008056
CHEMBL3961156,CDK9,80.0,nM,CN1Cc2c(C3=CCN([C@H]4CC[C@@H](C(=O)O)CC4)CC3)[nH]c3ncc(F)c(c23)-c2ccccc21,7.096910013008056
CHEMBL6038376,CDK9,80.0,nM,O=C(Nc1cc(-c2ccc3ncn(CCc4cccnc4)c3c2)c(Cl)cn1)[C@@H]1CCCNC1,7.096910013008056
CHEMBL173647,CDK1,80.0,nM,CCn1cnc2c(Nc3cccc(Cl)c3)nc(NCCN)nc21,7.096910013008056
CHEMBL3641978,CDK4,80.0,nM,OCCn1c2cnccc2c2cnc(Nc3ccc(N4CCNCC4)nn3)nc21,7.096910013008056
CHEMBL3976153,CDK9,80.0,nM,COCCS(=O)(=O)N1CC2C=C(c3[nH]c4nccc5c4c3CN(C)c3ccc(F)cc3-5)CC2C1,7.096910013008056
CHEMBL129396,CDK1,80.0,nM,CCc1cnc(CSc2cnc(NC(=O)Cc3cccnc3)s2)o1,7.096910013008056
CHEMBL380500,CDK2,80.0,nM,Nc1nccc(-c2c3c(O)ccnc3n3c(N)nccc23)n1,7.096910013008056
CHEMBL5590319,CDK2,80.2,nM,O=C(c1ccccc1[N+](=O)[O-])[C@H]1[C@H](c2cn(-c3ccccc3)nc2-c2ccccc2)[C@@H]2CC3CCCCC3N2[C@]12C(=O)Nc1ccc(Cl)cc12,7.095825631715837
CHEMBL5765752,CDK9,80.4,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CCN(C)C)C5)ncc3F)cc2n1C1CCC1,7.094743951251549
CHEMBL5883845,CDK9,80.4,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CN(C)C)C5)ncc3F)cc2n1C1CCC1,7.094743951251549
CHEMBL3969672,CDK9,81.0,nM,CN1Cc2c(C3=CCC(N[C@@H](Cc4ccc(O)cc4)C(=O)O)CC3)[nH]c3nccc(c23)-c2cc(F)ccc21,7.0915149811213505
CHEMBL559639,CDK2,81.0,nM,Cn1nc(C(=O)NC2CC2)c2c1-c1nc(Nc3ccccc3)ncc1CC2,7.0915149811213505
CHEMBL507142,CDK2,81.0,nM,CNC(=O)c1ccc(Nc2nccc(-c3cnc(C4CC4)n3C(C)C)n2)cc1,7.0915149811213505
CHEMBL3668538,CDK9,81.0,nM,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN(CC(=O)N(C)C)C(C)(C)C3)cc12,7.0915149811213505
CHEMBL559411,CDK1,81.0,nM,COCCOc1ccc2sc3c(c2c1)NC[C@@H](C)NC3=O,7.0915149811213505
CHEMBL3673536,CDK9,81.0,nM,O=C(CO)N1CCC(c2cc3c(-c4cncc(NCc5cccnc5)n4)ccnc3[nH]2)CC1,7.0915149811213505
CHEMBL6042424,CDK9,81.0,nM,CN1CC(C(=O)Nc2cc(-c3ccc4ncn(Cc5cccc(F)c5)c4c3)c(Cl)cn2)C1,7.0915149811213505
CHEMBL5993141,CDK9,81.0,nM,CS(=O)(=O)N1CC2(C1)C(C(=O)Nc1cc(-c3ccc4ncn(Cc5cccc(F)c5)c4c3)c(Cl)cn1)CCS2(=O)=O,7.0915149811213505
CHEMBL3663788,CDK9,81.0,nM,Clc1ccc(NCC2CCOCC2)nc1-c1ccnc2[nH]c(C3CCNCC3)cc12,7.0915149811213505
CHEMBL4851229,CDK9,81.0,nM,COc1ccc(F)cc1-c1c(F)cnc2[nH]c(C3=CCN([C@H]4CC[C@@H](C(=O)O)CC4)CC3)cc12,7.0915149811213505
CHEMBL4752747,CDK9,81.6,nM,CC(C)N1c2cc(Nc3nccc(-c4cccc5ncccc45)n3)ccc2N(C)C(=O)[C@H]1C,7.088309841246139
CHEMBL5505838,CDK2,81.98,nM,CC(=O)Nc1ccc(CNc2nc(N3CCC[C@@H]3CO)nc3c(C(C)C)cnn23)cc1,7.086292086019517
CHEMBL59110,CDK2,82.0,nM,O=C1Nc2ccc(F)cc2/C1=C/c1[nH]cc2c1CCOC2=O,7.086186147616283
CHEMBL3668535,CDK9,82.0,nM,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN(CC(=O)N(C)C)[C@@H](CO)C3)cc12,7.086186147616283
CHEMBL6022666,CDK9,82.0,nM,CC(C)(CN[C@H]1CC[C@H](Nc2cc(-c3ccc4ncn(Cc5cccc(F)c5)c4c3)c(Cl)cn2)CC1)N1CCOCC1,7.086186147616283
CHEMBL3975804,CDK9,82.0,nM,CN1Cc2c(C3=CCN([C@H]4CC[C@H](CC(=O)O)CC4)CC3)[nH]c3nccc(c23)-c2cc(F)c(F)cc21,7.086186147616283
CHEMBL6000324,CDK9,82.0,nM,O=C(Nc1cc(-c2ccc3c(c2)ncn3Cc2cscn2)c(Cl)cn1)[C@@H]1CCCNC1,7.086186147616283
CHEMBL3644025,CDK1,82.0,nM,C#CCS(=O)(=O)c1ccc(Nc2ncc(C(F)(F)F)c(O[C@H](C)C(C)(C)O)n2)cc1,7.086186147616283
CHEMBL6023247,CDK9,82.0,nM,CC(C)(CN)CNc1cc(-c2ccc3ncn(Cc4cccc(F)c4)c3c2)c(Cl)cn1,7.086186147616283
CHEMBL5774515,CDK9,82.0,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)OCCN(C)C)C5)ncc3F)cc2n1C1CC1,7.086186147616283
CHEMBL3668523,CDK9,82.0,nM,COc1ccccc1-c1ccnc2[nH]c(C3CCN(CC(=O)N(C)C)CC3)cc12,7.086186147616283
CHEMBL5888788,CDK9,82.1,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CN(C)C)C5)ncc3F)cc2n1CC1CC1,7.085656842880559
CHEMBL3668562,CDK9,83.0,nM,COc1ccc(F)cc1-c1c(F)cnc2[nH]c(C3=CCN(CC(=O)N4CCC(O)CC4)CC3)cc12,7.080921907623926
CHEMBL4855780,CDK9,83.0,nM,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN([C@H]4CC[C@H](C(=O)O)CC4)CC3)cc12,7.080921907623926
CHEMBL2035043,CDK2,83.0,nM,C1=C/Cn2ccc3ccc(cc32)-c2ccnc(n2)Nc2cccc(c2)COC/1,7.080921907623926
CHEMBL483590,CDK2,83.0,nM,COCCN(C)S(=O)(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C3CC3)n2)cc1,7.080921907623926
CHEMBL3673490,CDK9,83.0,nM,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN(CC(=O)N4CC(O)C4)C(C)(C)C3)cc12,7.080921907623926
CHEMBL269882,CDK1,83.0,nM,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc4[nH]nc(Cl)c4c32)cc1,7.080921907623926
CHEMBL323392,CDK2,83.0,nM,O=C(Nc1cc(C2CC2)[nH]n1)c1ccc(Cl)c(Cl)c1,7.080921907623926
CHEMBL5967608,CDK9,83.0,nM,O=C(Nc1cc(-c2ccc3ncn(CC4CCOCC4)c3c2)ccn1)[C@@H]1CCCNC1,7.080921907623926
CHEMBL3950866,CDK9,83.0,nM,CNC(=O)N1C2C=C(c3[nH]c4nccc5c4c3CN(C)c3ccc(F)cc3-5)CC1CCC2,7.080921907623926
CHEMBL5929912,CDK9,83.0,nM,COc1ccc(C2(CCNc3cc(-c4ccc5ncn(Cc6cccc(F)c6)c5c4)c(Cl)cn3)CCNCC2)cc1,7.080921907623926
CHEMBL6147667,CDK6,83.0,nM,CN1CCN(c2ccc(Nc3ncc(F)c(-c4ccc5c(c4)OC4(CCN(S(C)(=O)=O)CC4)CC5=O)n3)nc2)CC1,7.080921907623926
CHEMBL550964,CDK2,83.0,nM,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3cccc(CN(C)C)c3)nc1-2,7.080921907623926
CHEMBL6015345,CDK9,83.0,nM,CC(C(=O)Nc1cc(-c2ccc3ncn(Cc4cccc(F)c4)c3c2)c(Cl)cn1)n1ccccc1=O,7.080921907623926
CHEMBL5873920,CDK6,83.0,nM,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4ccc(C5CCN(C(=O)N(C)C)CC5)cn4)ncc3F)cc21,7.080921907623926
CHEMBL5279564,CDK2,83.0,nM,CN(C)CC(=O)Nc1cc(Nc2ncc(F)c(Nc3c(F)cccc3F)n2)ccc1F,7.080921907623926
CHEMBL5417371,CDK1,83.06,nM,COc1ccc(C(=O)N2CCN(c3nnc(Cc4ccccc4)c4ccccc34)CC2)cc1,7.0806080732261405
CHEMBL5417190,CDK1,83.23,nM,COc1ccc(Cc2nnc(N3CCN(C(=O)Nc4ccccc4)CC3)c3ccccc23)cc1,7.079720105367052
CHEMBL5908734,CDK1,83.4,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCO)C5)ncc3F)cc2n1C(C)C,7.078833949362261
CHEMBL3673550,CDK9,84.0,nM,CNC(=O)C1CC=C(c2cc3c(-c4cncc(OCc5cccc(F)c5)n4)ccnc3[nH]2)CC1,7.075720713938118
CHEMBL5181709,CDK2,84.0,nM,Cc1nc2ccc(-c3ccnc4[nH]c(C5CCN(CC(=O)N(C)C)CC5)cc34)cc2n1C(C)C,7.075720713938118
